trajectory_id,method,seed,rep,stress,G0,selected_stage,adverse_return
30600062,Static Zoning,707,62,historical,6994701.111173219,0,-6994701.111173219
30600063,Static Zoning,707,63,historical,4915623.116371496,0,-4915623.116371496
30600064,Static Zoning,707,64,historical,5721130.086876781,0,-5721130.086876781
30600065,Static Zoning,707,65,historical,6882777.949890983,0,-6882777.949890983
30600066,Static Zoning,707,66,historical,5711895.087796583,0,-5711895.087796583
30600067,Static Zoning,707,67,historical,5819668.4622321045,0,-5819668.4622321045
30600068,Static Zoning,707,68,historical,14075576.29917268,0,-14075576.29917268
30600069,Static Zoning,707,69,historical,7414899.926213813,0,-7414899.926213813
30600070,Static Zoning,707,70,historical,7959312.81995856,0,-7959312.81995856
30600071,Static Zoning,707,71,historical,8681130.671152443,0,-8681130.671152443
30600072,Static Zoning,707,72,historical,2763489.4983530464,0,-2763489.4983530464
30600073,Static Zoning,707,73,historical,7016222.905905107,0,-7016222.905905107
30600074,Static Zoning,707,74,historical,9749550.544677988,0,-9749550.544677988
30600075,Static Zoning,707,75,historical,7385219.622490226,0,-7385219.622490226
30600076,Static Zoning,707,76,historical,9099017.449710198,0,-9099017.449710198
30600077,Static Zoning,707,77,historical,8635452.56168475,0,-8635452.56168475
30600078,Static Zoning,707,78,historical,5965100.549628502,0,-5965100.549628502
30600079,Static Zoning,707,79,historical,1976107.0598998033,0,-1976107.0598998033
30600080,Static Zoning,707,80,historical,7065699.595349826,0,-7065699.595349826
30600081,Static Zoning,707,81,historical,6914813.061223259,0,-6914813.061223259
30600082,Static Zoning,707,82,historical,11089191.01973136,0,-11089191.01973136
30600083,Static Zoning,707,83,historical,6517389.877204923,0,-6517389.877204923
30600084,Static Zoning,707,84,historical,9354413.04126205,0,-9354413.04126205
30600085,Static Zoning,707,85,historical,8907311.339945477,0,-8907311.339945477
30600086,Static Zoning,707,86,historical,6777447.565880738,0,-6777447.565880738
30600087,Static Zoning,707,87,historical,1761446.0164019114,0,-1761446.0164019114
30600088,Static Zoning,707,88,historical,7272570.857043172,0,-7272570.857043172
30600089,Static Zoning,707,89,historical,5158116.499052102,0,-5158116.499052102
30600090,Static Zoning,707,90,historical,3614358.707163166,0,-3614358.707163166
30600091,Static Zoning,707,91,historical,7329815.487135164,0,-7329815.487135164
30600092,Static Zoning,707,92,historical,2991058.4131959677,0,-2991058.4131959677
30600093,Static Zoning,707,93,historical,7480914.411100183,0,-7480914.411100183
30600094,Static Zoning,707,94,historical,3781056.073097754,0,-3781056.073097754
30600095,Static Zoning,707,95,historical,6762256.1026727725,0,-6762256.1026727725
30600096,Static Zoning,707,96,historical,10028133.253233831,0,-10028133.253233831
30600097,Static Zoning,707,97,historical,8173547.222077866,0,-8173547.222077866
30600098,Static Zoning,707,98,historical,13953416.312240673,0,-13953416.312240673
30600099,Static Zoning,707,99,historical,6785678.178771226,0,-6785678.178771226
30600000,Mean DQN,707,0,historical,4873786.724017471,3,-4873786.724017471
30600001,Mean DQN,707,1,historical,5256446.869557313,3,-5256446.869557313
30600002,Mean DQN,707,2,historical,3613860.1872313716,3,-3613860.1872313716
30600003,Mean DQN,707,3,historical,9715318.025068449,3,-9715318.025068449
30600004,Mean DQN,707,4,historical,5929558.034415769,3,-5929558.034415769
30600005,Mean DQN,707,5,historical,549075.0119122008,3,-549075.0119122008
30600006,Mean DQN,707,6,historical,11804862.834982887,3,-11804862.834982887
30600007,Mean DQN,707,7,historical,9485092.547684679,3,-9485092.547684679
30600008,Mean DQN,707,8,historical,8976991.97529913,3,-8976991.97529913
30600009,Mean DQN,707,9,historical,1549735.232841339,3,-1549735.232841339
30600010,Mean DQN,707,10,historical,4565529.99064059,3,-4565529.99064059
30600011,Mean DQN,707,11,historical,4904242.396599186,3,-4904242.396599186
30600012,Mean DQN,707,12,historical,3160417.4549807264,3,-3160417.4549807264
30600013,Mean DQN,707,13,historical,3466350.1263520913,3,-3466350.1263520913
30600014,Mean DQN,707,14,historical,11823128.685828418,3,-11823128.685828418
30600015,Mean DQN,707,15,historical,4746491.015729923,3,-4746491.015729923
30600016,Mean DQN,707,16,historical,4678223.3693805775,3,-4678223.3693805775
30600017,Mean DQN,707,17,historical,5936668.539721411,3,-5936668.539721411
30600018,Mean DQN,707,18,historical,8626254.280035244,3,-8626254.280035244
30600019,Mean DQN,707,19,historical,4012260.478020036,3,-4012260.478020036
30600020,Mean DQN,707,20,historical,9534633.946206748,3,-9534633.946206748
30600021,Mean DQN,707,21,historical,1769756.1837337443,3,-1769756.1837337443
30600022,Mean DQN,707,22,historical,7098600.259807562,3,-7098600.259807562
30600023,Mean DQN,707,23,historical,7922980.60092251,3,-7922980.60092251
30600024,Mean DQN,707,24,historical,5465972.609394813,3,-5465972.609394813
30600025,Mean DQN,707,25,historical,-10982.85930080514,3,10982.85930080514
30600026,Mean DQN,707,26,historical,7524072.370648647,3,-7524072.370648647
30600027,Mean DQN,707,27,historical,4884176.859211536,3,-4884176.859211536
30600028,Mean DQN,707,28,historical,6775355.272667731,3,-6775355.272667731
30600029,Mean DQN,707,29,historical,12578120.032490456,3,-12578120.032490456
30600030,Mean DQN,707,30,historical,2970161.0091260616,3,-2970161.0091260616
30600031,Mean DQN,707,31,historical,4966755.138432762,3,-4966755.138432762
30600032,Mean DQN,707,32,historical,8023879.604467439,3,-8023879.604467439
30600033,Mean DQN,707,33,historical,6977659.697105644,3,-6977659.697105644
30600034,Mean DQN,707,34,historical,8004386.620033737,3,-8004386.620033737
30600035,Mean DQN,707,35,historical,10419425.413717471,3,-10419425.413717471
30600036,Mean DQN,707,36,historical,9858799.203641482,3,-9858799.203641482
30600037,Mean DQN,707,37,historical,8793096.191572703,3,-8793096.191572703
30600038,Mean DQN,707,38,historical,9534121.700446196,3,-9534121.700446196
30600039,Mean DQN,707,39,historical,3159261.6321590375,3,-3159261.6321590375
30600040,Mean DQN,707,40,historical,11124558.686344462,3,-11124558.686344462
30600041,Mean DQN,707,41,historical,5490143.790519775,3,-5490143.790519775
30600042,Mean DQN,707,42,historical,8255025.452411827,3,-8255025.452411827
30600043,Mean DQN,707,43,historical,6103304.035571465,3,-6103304.035571465
30600044,Mean DQN,707,44,historical,10711579.411090486,3,-10711579.411090486
30600045,Mean DQN,707,45,historical,7329870.452646969,3,-7329870.452646969
30600046,Mean DQN,707,46,historical,3001277.9980041077,3,-3001277.9980041077
30600047,Mean DQN,707,47,historical,274419.808777774,3,-274419.808777774
30600048,Mean DQN,707,48,historical,4506435.689500365,3,-4506435.689500365
30600049,Mean DQN,707,49,historical,9977597.13374084,3,-9977597.13374084
30600050,Mean DQN,707,50,historical,4558207.797113557,3,-4558207.797113557
30600051,Mean DQN,707,51,historical,9553048.413047666,3,-9553048.413047666
30600052,Mean DQN,707,52,historical,7808888.897539472,3,-7808888.897539472
30600053,Mean DQN,707,53,historical,3193486.1461402457,3,-3193486.1461402457
30600054,Mean DQN,707,54,historical,11420235.808698118,3,-11420235.808698118
30600055,Mean DQN,707,55,historical,6725341.296602565,3,-6725341.296602565
30600056,Mean DQN,707,56,historical,4224396.87181517,3,-4224396.87181517
30600057,Mean DQN,707,57,historical,4377493.248874784,3,-4377493.248874784
30600058,Mean DQN,707,58,historical,2688131.698152653,3,-2688131.698152653
30600059,Mean DQN,707,59,historical,12993243.605477614,3,-12993243.605477614
30600060,Mean DQN,707,60,historical,8115929.928370975,3,-8115929.928370975
30600061,Mean DQN,707,61,historical,12226411.694913756,3,-12226411.694913756
30600062,Mean DQN,707,62,historical,7050324.820080791,3,-7050324.820080791
30600063,Mean DQN,707,63,historical,5002767.467615933,3,-5002767.467615933
30600064,Mean DQN,707,64,historical,5756865.283587431,3,-5756865.283587431
30600065,Mean DQN,707,65,historical,6931493.527325268,3,-6931493.527325268
30600066,Mean DQN,707,66,historical,5774392.949247975,3,-5774392.949247975
30600067,Mean DQN,707,67,historical,5865107.3921999745,3,-5865107.3921999745
30600068,Mean DQN,707,68,historical,14121040.31700914,3,-14121040.31700914
30600069,Mean DQN,707,69,historical,7477841.43560238,3,-7477841.43560238
30600070,Mean DQN,707,70,historical,8000569.854541324,3,-8000569.854541324
30600071,Mean DQN,707,71,historical,8712727.929275606,3,-8712727.929275606
30600072,Mean DQN,707,72,historical,2786431.09612588,3,-2786431.09612588
30600073,Mean DQN,707,73,historical,7064949.309314337,3,-7064949.309314337
30600074,Mean DQN,707,74,historical,9785058.935453411,3,-9785058.935453411
30600075,Mean DQN,707,75,historical,7434321.474196822,3,-7434321.474196822
30600076,Mean DQN,707,76,historical,9133983.990144186,3,-9133983.990144186
30600077,Mean DQN,707,77,historical,8638056.916935813,3,-8638056.916935813
30600078,Mean DQN,707,78,historical,6020952.28430667,3,-6020952.28430667
30600079,Mean DQN,707,79,historical,2042537.3651270573,3,-2042537.3651270573
30600080,Mean DQN,707,80,historical,7150720.94156968,3,-7150720.94156968
30600081,Mean DQN,707,81,historical,6962745.138578945,3,-6962745.138578945
30600082,Mean DQN,707,82,historical,11125160.548243161,3,-11125160.548243161
30600083,Mean DQN,707,83,historical,6547267.540015525,3,-6547267.540015525
30600084,Mean DQN,707,84,historical,9368117.567712508,3,-9368117.567712508
30600085,Mean DQN,707,85,historical,8941088.37071175,3,-8941088.37071175
30600086,Mean DQN,707,86,historical,6821573.504310416,3,-6821573.504310416
30600087,Mean DQN,707,87,historical,1821174.9634049172,3,-1821174.9634049172
30600088,Mean DQN,707,88,historical,7307447.470650988,3,-7307447.470650988
30600089,Mean DQN,707,89,historical,5215225.802197989,3,-5215225.802197989
30600090,Mean DQN,707,90,historical,3641272.601954775,3,-3641272.601954775
30600091,Mean DQN,707,91,historical,7370168.868810999,3,-7370168.868810999
30600092,Mean DQN,707,92,historical,3022829.4528545337,3,-3022829.4528545337
30600093,Mean DQN,707,93,historical,7507414.100851455,3,-7507414.100851455
30600094,Mean DQN,707,94,historical,3827396.2337095756,3,-3827396.2337095756
30600095,Mean DQN,707,95,historical,6758268.543085599,3,-6758268.543085599
30600096,Mean DQN,707,96,historical,10061905.303286936,3,-10061905.303286936
30600097,Mean DQN,707,97,historical,8211693.238631194,3,-8211693.238631194
30600098,Mean DQN,707,98,historical,13944948.344485916,3,-13944948.344485916
30600099,Mean DQN,707,99,historical,6810690.193183664,3,-6810690.193183664
30600000,QR Mean,707,0,historical,4882299.493625398,2,-4882299.493625398
30600001,QR Mean,707,1,historical,5248850.194593266,2,-5248850.194593266
30600002,QR Mean,707,2,historical,3616683.02275254,2,-3616683.02275254
30600003,QR Mean,707,3,historical,9718991.981892545,2,-9718991.981892545
30600004,QR Mean,707,4,historical,5935221.197398128,2,-5935221.197398128
30600005,QR Mean,707,5,historical,554076.521919999,2,-554076.521919999
30600006,QR Mean,707,6,historical,11805513.473473288,2,-11805513.473473288
30600007,QR Mean,707,7,historical,9479297.509647869,2,-9479297.509647869
30600008,QR Mean,707,8,historical,8970160.259358097,2,-8970160.259358097
30600009,QR Mean,707,9,historical,1556256.0690869768,2,-1556256.0690869768
30600010,QR Mean,707,10,historical,4573034.006841048,2,-4573034.006841048
30600011,QR Mean,707,11,historical,4911484.293853694,2,-4911484.293853694
30600012,QR Mean,707,12,historical,3159954.701163803,2,-3159954.701163803
30600013,QR Mean,707,13,historical,3438133.7616247036,2,-3438133.7616247036
30600014,QR Mean,707,14,historical,11823229.296715688,2,-11823229.296715688
30600015,QR Mean,707,15,historical,4752844.248901119,2,-4752844.248901119
30600016,QR Mean,707,16,historical,4682706.150466796,2,-4682706.150466796
30600017,QR Mean,707,17,historical,5937851.768765847,2,-5937851.768765847
30600018,QR Mean,707,18,historical,8628146.86433096,2,-8628146.86433096
30600019,QR Mean,707,19,historical,4014416.644106327,2,-4014416.644106327
30600020,QR Mean,707,20,historical,9532575.619298127,2,-9532575.619298127
30600021,QR Mean,707,21,historical,1769683.6770976447,2,-1769683.6770976447
30600022,QR Mean,707,22,historical,7097392.883438165,2,-7097392.883438165
30600023,QR Mean,707,23,historical,7927692.553632355,2,-7927692.553632355
30600024,QR Mean,707,24,historical,5459836.444894083,2,-5459836.444894083
30600025,QR Mean,707,25,historical,-5029.519932302705,2,5029.519932302705
30600026,QR Mean,707,26,historical,7512047.034900591,2,-7512047.034900591
30600027,QR Mean,707,27,historical,4882915.942158575,2,-4882915.942158575
30600028,QR Mean,707,28,historical,6781183.69217073,2,-6781183.69217073
30600029,QR Mean,707,29,historical,12586101.843430929,2,-12586101.843430929
30600030,QR Mean,707,30,historical,2973103.075376651,2,-2973103.075376651
30600031,QR Mean,707,31,historical,4958558.451525707,2,-4958558.451525707
30600032,QR Mean,707,32,historical,8024047.263264113,2,-8024047.263264113
30600033,QR Mean,707,33,historical,6981202.739903819,2,-6981202.739903819
30600034,QR Mean,707,34,historical,8010702.1804601215,2,-8010702.1804601215
30600035,QR Mean,707,35,historical,10426123.355967468,2,-10426123.355967468
30600036,QR Mean,707,36,historical,9862570.698751166,2,-9862570.698751166
30600037,QR Mean,707,37,historical,8793551.135476891,2,-8793551.135476891
30600038,QR Mean,707,38,historical,9538691.57152035,2,-9538691.57152035
30600039,QR Mean,707,39,historical,3160820.1234373744,2,-3160820.1234373744
30600040,QR Mean,707,40,historical,11121543.19730119,2,-11121543.19730119
30600041,QR Mean,707,41,historical,5492276.883906513,2,-5492276.883906513
30600042,QR Mean,707,42,historical,8260804.072283624,2,-8260804.072283624
30600043,QR Mean,707,43,historical,6105185.04354774,2,-6105185.04354774
30600044,QR Mean,707,44,historical,10717391.977097007,2,-10717391.977097007
30600045,QR Mean,707,45,historical,7328442.980149197,2,-7328442.980149197
30600046,QR Mean,707,46,historical,3005066.4269474694,2,-3005066.4269474694
30600047,QR Mean,707,47,historical,273625.9945630161,2,-273625.9945630161
30600048,QR Mean,707,48,historical,4506132.116381462,2,-4506132.116381462
30600049,QR Mean,707,49,historical,9981351.88260649,2,-9981351.88260649
30600050,QR Mean,707,50,historical,4556112.548476357,2,-4556112.548476357
30600051,QR Mean,707,51,historical,9556627.046697617,2,-9556627.046697617
30600052,QR Mean,707,52,historical,7809230.724906708,2,-7809230.724906708
30600053,QR Mean,707,53,historical,3197558.3138782727,2,-3197558.3138782727
30600054,QR Mean,707,54,historical,11426319.958614806,2,-11426319.958614806
30600055,QR Mean,707,55,historical,6733525.784290488,2,-6733525.784290488
30600056,QR Mean,707,56,historical,4226522.88208214,2,-4226522.88208214
30600057,QR Mean,707,57,historical,4380323.105640819,2,-4380323.105640819
30600058,QR Mean,707,58,historical,2694559.939711792,2,-2694559.939711792
30600059,QR Mean,707,59,historical,12981891.112815805,2,-12981891.112815805
30600060,QR Mean,707,60,historical,8108127.507990595,2,-8108127.507990595
30600061,QR Mean,707,61,historical,12227484.283512566,2,-12227484.283512566
30600062,QR Mean,707,62,historical,7049807.920341173,2,-7049807.920341173
30600063,QR Mean,707,63,historical,4987036.551652275,2,-4987036.551652275
30600064,QR Mean,707,64,historical,5754700.717060842,2,-5754700.717060842
30600065,QR Mean,707,65,historical,6934788.079646447,2,-6934788.079646447
30600066,QR Mean,707,66,historical,5771982.26426338,2,-5771982.26426338
30600067,QR Mean,707,67,historical,5872342.497273066,2,-5872342.497273066
30600068,QR Mean,707,68,historical,14129904.602010643,2,-14129904.602010643
30600069,QR Mean,707,69,historical,7469929.350496255,2,-7469929.350496255
30600070,QR Mean,707,70,historical,8002733.627821244,2,-8002733.627821244
30600071,QR Mean,707,71,historical,8705014.58908891,2,-8705014.58908891
30600072,QR Mean,707,72,historical,2791926.8973262496,2,-2791926.8973262496
30600073,QR Mean,707,73,historical,7074671.72411379,2,-7074671.72411379
