code_commune,rga_hazard,flood_hazard,exposure_proxy,mhat,qhat_0.99,tail_mean_ratio
02558,0.7507688770084218,0.3529504756977379,2468.0,231.4933203285686,792.8680551056049,3.4250148297162637
02559,0.32962547785346785,0.3529504756977379,527.0,177.6697602067362,486.1547977609009,2.736283299956121
02560,0.32962547785346785,0.3529504756977379,239.0,176.668092104477,483.4139500605903,2.736283299956121
02561,0.32962547785346785,0.3529504756977379,143.0,183.2776310784485,520.314543787857,2.8389418868314937
02562,0.32962547785346785,0.8085280676036906,202.0,200.1884420917613,604.8904130239479,3.0216050772136063
02563,0.7507688770084218,0.3529504756977379,132.0,207.06757101521157,676.9749736992947,3.2693432891505876
02564,0.7507688770084218,0.3529504756977379,825.0,231.39552972188136,792.5331208274941,3.4250148297162637
02565,0.32962547785346785,0.3529504756977379,293.0,200.37783920125023,590.0237562865022,2.944555938114043
02566,0.32962547785346785,0.3529504756977379,1109.0,207.5025054016211,626.9906238560822,3.0216050772136067
02567,0.32962547785346785,0.8085280676036906,269.0,214.9540081922127,672.5616787230516,3.1288631664948734
02568,0.32962547785346785,0.3529504756977379,176.0,163.80577018020787,432.7313388233288,2.6417344050045823
02569,0.32962547785346785,0.3529504756977379,438.0,182.82645965641356,514.677167260184,2.8151131309298374
02570,0.32962547785346785,0.3529504756977379,169.0,177.87542678976698,486.717559797407,2.736283299956121
02571,0.32962547785346785,0.8085280676036906,660.0,232.91961927311485,753.987394633851,3.2371141468754807
02572,0.32962547785346785,0.3529504756977379,490.0,189.5691106150373,538.1756885744221,2.8389418868314937
02573,0.32962547785346785,0.3529504756977379,53.0,170.87008385203487,467.5489569064251,2.736283299956121
02574,0.32962547785346785,0.9412779167025955,1354.0,241.82454793224179,809.8796050519597,3.349038019411018
02575,0.7507688770084218,0.8085280676036906,1587.0,279.8106081702267,1077.6441607790325,3.8513341857412087
02576,0.32962547785346785,0.3529504756977379,325.0,191.65348142739407,544.0930961813108,2.8389418868314937
02577,0.32962547785346785,0.3529504756977379,92.0,159.26244415425683,420.7290781474212,2.6417344050045823
02578,0.32962547785346785,0.3529504756977379,80.0,167.43450113569872,442.3174822349541,2.6417344050045823
02579,0.32962547785346785,0.3529504756977379,131.0,167.39913240244368,442.22404743545286,2.6417344050045823
02580,0.32962547785346785,0.9412779167025955,785.0,231.04910504196357,755.3788410331928,3.2693432891505876
02581,0.32962547785346785,0.3529504756977379,309.0,190.74176215084236,541.5047781380764,2.8389418868314937
02582,0.32962547785346785,0.3529504756977379,80.0,160.57844440785533,424.2056012943471,2.6417344050045823
02583,0.32962547785346785,0.3529504756977379,60.0,158.8512126936187,419.6427138494331,2.6417344050045823
02584,0.32962547785346785,0.3529504756977379,114.0,190.22628229261846,540.0413607767466,2.8389418868314937
02585,0.32962547785346785,0.3529504756977379,245.0,171.71445638629774,469.8593993708702,2.736283299956121
02586,0.32962547785346785,0.3529504756977379,143.0,163.2628655105076,431.29712887874393,2.6417344050045823
02587,0.32962547785346785,0.3529504756977379,353.0,182.05926838067862,512.5174370259277,2.8151131309298374
02588,0.32962547785346785,0.3529504756977379,66.0,175.0827923073744,479.0761207003546,2.736283299956121
02589,0.7507688770084218,0.3529504756977379,367.0,224.04473055351906,757.882104888075,3.382726757356316
02590,0.32962547785346785,0.3529504756977379,174.0,162.63502270821132,429.6385349469834,2.6417344050045823
02591,0.32962547785346785,0.3529504756977379,142.0,169.46462521734622,460.5037578045741,2.7174034534579516
02592,0.32962547785346785,0.3529504756977379,191.0,161.19186137423563,425.82608599904745,2.6417344050045823
02593,0.32962547785346785,0.3529504756977379,1100.0,212.70822131879643,649.7119944311096,3.0544752356203184
02594,0.32962547785346785,0.8085280676036906,131.0,212.9458784723494,666.2785156090276,3.1288631664948734
02595,0.32962547785346785,0.9807996320887585,139.0,225.5396891882998,730.0977185533442,3.2371141468754807
02596,0.32962547785346785,0.8085280676036906,745.0,239.9235491511481,803.5130878592231,3.349038019411018
02598,0.32962547785346785,0.3529504756977379,682.0,193.68281632506097,565.3074033382321,2.9187277119590602
02599,0.32962547785346785,0.3529504756977379,250.0,178.45615118929513,488.3065862737129,2.736283299956121
02600,0.32962547785346785,0.3529504756977379,341.0,177.7913430000794,486.4874827278878,2.736283299956121
02601,0.32962547785346785,0.3529504756977379,173.0,171.58321960470877,469.50029835706835,2.736283299956121
02602,0.32962547785346785,0.3529504756977379,1637.0,206.83350178066445,624.9691591183251,3.0216050772136063
02604,0.32962547785346785,0.3529504756977379,78.0,177.92195830921082,486.8448832169828,2.736283299956121
02605,0.32962547785346785,0.3529504756977379,186.0,177.14504954438067,484.7190407381885,2.736283299956121
02606,0.32962547785346785,0.3529504756977379,93.0,167.10300228095423,441.441750305156,2.6417344050045823
02607,0.7507688770084218,0.3529504756977379,100.0,221.81774348492726,750.348816142863,3.382726757356316
02608,0.7507688770084218,0.3529504756977379,432.0,215.08472186616044,712.4075921363384,3.31221848746488
02609,0.32962547785346785,0.3529504756977379,24.0,155.03373499398944,394.21076537495264,2.542741845123166
02610,0.32962547785346785,0.3529504756977379,726.0,201.18781395028475,592.4087722434942,2.9445559381140427
02612,0.32962547785346785,0.3529504756977379,115.0,179.8601701167395,492.1483798177013,2.736283299956121
02613,0.7507688770084218,0.8085280676036906,605.0,267.26456340973834,997.9110572302367,3.7337948753810575
02614,0.32962547785346785,0.8085280676036906,290.0,197.49598897295465,596.7548830100021,3.021605077213606
02615,0.32962547785346785,0.8085280676036906,353.0,220.77490295002482,697.136407069915,3.157679599241951
02616,0.32962547785346785,0.3529504756977379,176.0,173.8157079550407,475.6090189474281,2.736283299956121
02617,0.32962547785346785,0.3529504756977379,490.0,187.41877190919328,532.0710019515266,2.8389418868314937
02618,0.32962547785346785,0.3529504756977379,683.0,189.39945653671006,537.6940505051872,2.8389418868314937
02619,0.32962547785346785,0.3529504756977379,594.0,194.1529656767213,566.6796412796826,2.91872771195906
02620,0.32962547785346785,0.3529504756977379,320.0,178.78139323733228,489.19654065820055,2.736283299956121
02621,0.32962547785346785,0.3529504756977379,401.0,186.40526651902903,529.1937190468598,2.8389418868314937
02622,0.32962547785346785,0.3529504756977379,56.0,160.30889394200204,423.49352055481745,2.6417344050045823
02623,0.32962547785346785,0.3529504756977379,94.0,163.54231858334498,432.0353696758427,2.6417344050045823
02624,0.32962547785346785,0.3529504756977379,276.0,187.92475336048346,533.507453887554,2.8389418868314937
02625,0.32962547785346785,0.3529504756977379,146.0,183.08229389457188,519.759992874494,2.8389418868314937
02626,0.32962547785346785,0.3529504756977379,346.0,168.19758504454182,444.33334725085035,2.6417344050045823
02627,0.32962547785346785,0.3529504756977379,136.0,161.1740247403321,425.77896634959507,2.6417344050045823
02628,0.32962547785346785,0.8085280676036906,219.0,200.6683270176767,606.3404357525721,3.0216050772136063
02629,0.32962547785346785,0.3529504756977379,331.0,168.04198570268332,443.92229511606666,2.6417344050045823
02631,0.32962547785346785,0.3529504756977379,428.0,187.6848085075914,532.8262643941491,2.8389418868314937
02632,0.32962547785346785,0.3529504756977379,53.0,162.84949574737794,430.20511575349576,2.6417344050045823
02633,0.32962547785346785,0.3529504756977379,62.0,161.5717631971936,426.82968571527954,2.6417344050045823
02634,0.32962547785346785,0.3529504756977379,89.0,167.13830844669695,441.5350198179073,2.6417344050045823
02635,0.32962547785346785,0.3529504756977379,146.0,181.39381078325755,510.6440986053507,2.8151131309298374
02636,0.32962547785346785,0.3529504756977379,187.0,164.9567318990264,435.7718739947749,2.6417344050045823
02637,0.32962547785346785,0.3529504756977379,265.0,183.11176540627977,519.8436607835497,2.8389418868314933
02638,0.32962547785346785,0.3529504756977379,241.0,174.75021424965684,478.1660929150902,2.736283299956121
02639,0.7507688770084218,0.3529504756977379,339.0,220.80695130103592,746.9295823762872,3.382726757356316
02640,0.32962547785346785,0.3529504756977379,144.0,165.89199923920046,438.2426019051899,2.6417344050045823
02641,0.32962547785346785,0.3529504756977379,135.0,168.83331343640705,458.78822899084133,2.7174034534579516
02642,0.32962547785346785,0.3529504756977379,157.0,168.96924616553704,459.1576130584171,2.7174034534579516
02643,0.32962547785346785,0.3529504756977379,790.0,194.94366136425205,568.9874666946052,2.9187277119590602
02644,0.32962547785346785,0.8085280676036906,360.0,202.3427519048937,611.3998864931999,3.0216050772136063
02645,0.32962547785346785,0.9807996320887585,225.0,222.9611375680341,721.7506526249334,3.2371141468754807
02647,0.32962547785346785,0.3529504756977379,86.0,172.17111195580557,471.10893837954643,2.736283299956121
02648,0.32962547785346785,0.3529504756977379,1931.0,194.2174317462369,566.867800183259,2.91872771195906
02649,0.32962547785346785,0.3529504756977379,299.0,188.15554043946153,534.1626449930044,2.838941886831494
02650,0.32962547785346785,0.3529504756977379,359.0,178.35564371616726,488.0315693534724,2.736283299956121
02651,0.32962547785346785,0.3529504756977379,88.0,165.17260500828382,436.34215341461555,2.6417344050045823
02652,0.32962547785346785,0.3529504756977379,95.0,166.14419246959542,438.90882943863346,2.6417344050045823
02653,0.32962547785346785,0.9412779167025955,450.0,246.69965856195495,826.2065358997039,3.349038019411018
02654,0.32962547785346785,0.8085280676036906,83.0,199.24413843443276,602.0371002985327,3.0216050772136063
02655,0.32962547785346785,0.3529504756977379,155.0,173.7108236898146,475.3220258840618,2.736283299956121
02656,0.32962547785346785,0.3529504756977379,365.0,188.01930397507715,533.7758775877497,2.8389418868314937
02657,0.32962547785346785,0.8085280676036906,200.0,217.8778899280212,687.9885681515959,3.157679599241951
02658,0.32962547785346785,0.3529504756977379,237.0,182.91844516558882,519.2948358546798,2.8389418868314937
02659,0.32962547785346785,0.3529504756977379,506.0,199.78003545709493,588.2634897218229,2.944555938114043
02660,0.32962547785346785,0.3529504756977379,45.0,160.8403575756106,424.8975063207299,2.6417344050045823
02661,0.32962547785346785,0.3529504756977379,226.0,195.13594858706256,569.5487007404779,2.9187277119590602
02662,0.32962547785346785,0.3529504756977379,335.0,183.3809122037145,520.6077529004938,2.8389418868314937
02663,0.32962547785346785,0.3529504756977379,239.0,178.3699984601751,488.07084799977616,2.736283299956121
02664,0.32962547785346785,0.8085280676036906,122.0,196.32328464842055,578.0848936015603,2.944555938114043
02665,0.32962547785346785,0.3529504756977379,299.0,172.47275327156333,471.9343144744312,2.736283299956121
02666,0.32962547785346785,0.8085280676036906,917.0,221.87704562505192,700.616620510302,3.157679599241951
02667,0.32962547785346785,0.3529504756977379,202.0,171.76974400394522,470.0106819557334,2.736283299956121
02668,0.32962547785346785,0.8085280676036906,923.0,228.56731805387022,739.8984987855707,3.2371141468754807
02670,0.32962547785346785,0.3529504756977379,148.0,170.3620268753897,466.1587690858047,2.736283299956121
02671,0.32962547785346785,0.3529504756977379,276.0,178.45974178923584,488.3164111723675,2.736283299956121
02672,0.32962547785346785,0.3529504756977379,234.0,181.4668188707889,510.84962463122423,2.8151131309298374
02673,0.32962547785346785,0.3529504756977379,441.0,189.5100003807674,538.0078780544129,2.8389418868314937
02674,0.32962547785346785,0.3529504756977379,44.0,158.00967674047823,401.77781698239863,2.542741845123166
02675,0.32962547785346785,0.3529504756977379,127.0,181.49603033282148,510.93185820156583,2.8151131309298374
02676,0.32962547785346785,0.3529504756977379,1697.0,196.968200261754,579.9838837003838,2.944555938114043
02677,0.32962547785346785,0.9412779167025955,232.0,219.86726950961824,694.2703914715534,3.157679599241951
02678,0.32962547785346785,0.3529504756977379,73.0,165.10781342922832,436.1709912710701,2.6417344050045823
02679,0.32962547785346785,0.8085280676036906,152.0,198.32224454062714,599.2515010283573,3.021605077213606
02680,0.9579057802305194,0.3529504756977379,2288.0,267.51742084371267,1006.9931916076164,3.7642153861670025
02681,0.32962547785346785,0.3529504756977379,281.0,180.32034703825073,507.6221767212048,2.8151131309298374
02682,0.32962547785346785,0.3529504756977379,116.0,173.0532475300139,473.5227112195499,2.736283299956121
02683,0.32962547785346785,0.3529504756977379,118.0,170.22839866493075,462.5792384086998,2.7174034534579516
02684,0.32962547785346785,0.9412779167025955,3199.0,239.88372725734087,803.3797228228576,3.349038019411018
02685,0.32962547785346785,0.3529504756977379,110.0,166.4051391192764,439.59818118096644,2.6417344050045823
02686,0.32962547785346785,0.3529504756977379,370.0,178.7022743791304,488.98004904779106,2.736283299956121
02687,0.32962547785346785,0.3529504756977379,328.0,174.85044898048278,478.4403635351248,2.736283299956121
02688,0.32962547785346785,0.3529504756977379,39.0,155.35691907551544,395.0325390627265,2.542741845123166
02689,0.32962547785346785,0.3529504756977379,41.0,155.67607845911343,395.8440789826648,2.542741845123166
02690,0.32962547785346785,0.3529504756977379,67.0,156.52880460208067,398.0123414288181,2.542741845123166
02691,0.32962547785346785,0.3529504756977379,52813.0,217.0007215461517,662.8233300744608,3.0544752356203184
02693,0.32962547785346785,0.3529504756977379,226.0,165.36214159740254,436.8428587430977,2.6417344050045823
02694,0.32962547785346785,0.3529504756977379,593.0,198.76565975345986,585.2766037202057,2.944555938114043
02696,0.32962547785346785,0.3529504756977379,71.0,175.93913235945723,481.4193096839524,2.736283299956121
02697,0.32962547785346785,0.3529504756977379,384.0,164.3852047952407,434.2620511813116,2.6417344050045823
02698,0.32962547785346785,0.3529504756977379,101.0,171.44863351765,469.13203269464293,2.736283299956121
02699,0.32962547785346785,0.3529504756977379,266.0,174.34634169331025,477.0609831838484,2.736283299956121
02701,0.32962547785346785,0.3529504756977379,687.0,210.7931599332133,636.933682296097,3.0216050772136063
02702,0.32962547785346785,0.3529504756977379,618.0,196.57229578315494,578.818120816999,2.944555938114043
02703,0.7507688770084218,0.3529504756977379,1087.0,244.96831357442164,856.5513764565209,3.4965802881126486
02704,0.32962547785346785,0.8085280676036906,202.0,204.40094559765788,624.337626465422,3.0544752356203184
02705,0.32962547785346785,0.3529504756977379,201.0,183.72621924673345,521.5880595287382,2.8389418868314937
02706,0.32962547785346785,0.3529504756977379,576.0,202.61366562430024,596.6072722570865,2.9445559381140436
02707,0.32962547785346785,0.3529504756977379,179.0,170.1325251066903,462.3187112704419,2.7174034534579516
02708,0.32962547785346785,0.3529504756977379,219.0,179.13966395831898,490.1768708488997,2.736283299956121
02709,0.32962547785346785,0.3529504756977379,380.0,189.8343800354685,538.9287730433798,2.8389418868314937
02710,0.32962547785346785,0.3529504756977379,706.0,193.16327469833163,563.7910027947809,2.91872771195906
02711,0.32962547785346785,0.3529504756977379,273.0,176.74275422059455,483.6182467620621,2.736283299956121
02712,0.32962547785346785,0.3529504756977379,139.0,159.48049136997693,421.30510097910445,2.6417344050045823
02713,0.7507688770084218,0.8085280676036906,273.0,244.99295880525554,885.4170966588947,3.6140511995804383
02714,0.32962547785346785,0.3529504756977379,340.0,191.39337161416205,543.3546595373505,2.8389418868314937
02715,0.32962547785346785,0.3529504756977379,42.0,168.3516348261558,444.7403058590234,2.6417344050045823
02716,0.32962547785346785,0.8085280676036906,287.0,220.2713085394794,695.5462172734435,3.157679599241951
02717,0.32962547785346785,0.3529504756977379,601.0,187.64893760126475,532.7244289756597,2.8389418868314937
02718,0.32962547785346785,0.8085280676036906,112.0,219.12643442656284,691.9310716433866,3.157679599241951
02719,0.7507688770084218,0.3529504756977379,2005.0,253.95932373449796,917.8219985872992,3.6140511995804383
02720,0.32962547785346785,0.3529504756977379,2065.0,181.87803722036833,512.0072508068046,2.8151131309298374
02721,0.32962547785346785,0.3529504756977379,505.0,185.46626377395526,526.5279448220201,2.838941886831494
02722,0.32962547785346785,0.3529504756977379,28046.0,216.98544078248776,662.7766553602679,3.0544752356203184
02723,0.32962547785346785,0.8085280676036906,95.0,193.64190291820506,570.1894151055038,2.9445559381140436
02724,0.32962547785346785,0.3529504756977379,56.0,162.46005203514125,429.17630890006734,2.6417344050045823
02725,0.32962547785346785,0.3529504756977379,134.0,176.1835565372919,482.0881234798669,2.736283299956121
02726,0.32962547785346785,0.3529504756977379,178.0,176.02942350636863,481.66637184137994,2.736283299956121
02727,0.32962547785346785,0.3529504756977379,205.0,170.87524082640877,467.5630678492827,2.736283299956121
02728,0.32962547785346785,0.3529504756977379,266.0,168.30929940666496,444.6284669248042,2.6417344050045823
02729,0.32962547785346785,0.8085280676036906,74.0,191.79621010078546,564.7546693600365,2.944555938114043
02730,0.32962547785346785,0.3529504756977379,272.0,174.237631510026,476.7635213247926,2.736283299956121
02731,0.32962547785346785,0.8085280676036906,155.0,199.3824907771207,602.4551464396429,3.0216050772136063
02732,0.32962547785346785,0.3529504756977379,92.0,163.7382202937909,432.55288996432694,2.6417344050045823
02734,0.32962547785346785,0.3529504756977379,257.0,172.64461259924806,472.40457028271663,2.736283299956121
02735,0.32962547785346785,0.3529504756977379,16.0,156.00374035942392,396.67723860763687,2.542741845123166
02736,0.32962547785346785,0.8085280676036906,162.0,196.51100186023143,578.6376374322842,2.944555938114043
02737,0.32962547785346785,0.3529504756977379,543.0,170.16333571744215,462.4024361305021,2.7174034534579516
02738,0.8895691414446265,0.9412779167025955,13045.0,349.61890201769455,1523.3883928189446,4.357282698467614
02739,0.32962547785346785,0.3529504756977379,317.0,184.87016644470756,524.8356591453904,2.8389418868314937
02740,0.32962547785346785,0.3529504756977379,220.0,162.47966553880818,429.22812256750694,2.6417344050045823
02741,0.32962547785346785,0.3529504756977379,541.0,195.7749943193574,571.413901228536,2.9187277119590602
02742,0.32962547785346785,0.3529504756977379,122.0,168.8791785025046,458.91286287984786,2.7174034534579516
02743,0.32962547785346785,0.3529504756977379,158.0,170.76869497882424,467.2715282258575,2.736283299956121
02744,0.32962547785346785,0.8085280676036906,81.0,200.87636479820566,606.9690437664707,3.021605077213606
02745,0.32962547785346785,0.3529504756977379,110.0,163.42554770679828,431.7268920337668,2.6417344050045823
02746,0.7507688770084218,0.8085280676036906,685.0,269.35916062252574,1005.7318535693297,3.7337948753810575
02747,0.32962547785346785,0.3529504756977379,80.0,168.6601577946354,445.5553415995901,2.6417344050045823
02748,0.32962547785346785,0.9807996320887585,952.0,231.36776339227842,756.4206445723264,3.2693432891505876
02749,0.32962547785346785,0.3529504756977379,207.0,194.41682586798444,567.4497773320053,2.9187277119590602
02750,0.32962547785346785,0.3529504756977379,541.0,180.1462836619445,507.1321686249512,2.8151131309298374
02751,0.32962547785346785,0.3529504756977379,139.0,185.51851364884683,526.6762791804315,2.8389418868314937
02752,0.32962547785346785,0.3529504756977379,282.0,186.14853414694724,528.4648707620512,2.838941886831494
02753,0.32962547785346785,0.3529504756977379,341.0,173.95565215839184,475.9919459339836,2.736283299956121
02754,0.32962547785346785,0.3529504756977379,187.0,177.62865543491083,486.0423234602066,2.736283299956121
02755,0.32962547785346785,0.3529504756977379,534.0,194.45594675268396,567.5639605422941,2.9187277119590602
02756,0.32962547785346785,0.3529504756977379,687.0,187.19642121994352,531.4397612662495,2.8389418868314937
02757,0.32962547785346785,0.3529504756977379,505.0,182.63160333075464,514.1286246591768,2.8151131309298374
02758,0.32962547785346785,0.3529504756977379,2050.0,208.74408690285892,630.7421928239968,3.0216050772136063
02759,0.32962547785346785,0.8085280676036906,355.0,226.57556554080213,733.4509685484433,3.2371141468754807
02760,0.32962547785346785,0.3529504756977379,152.0,175.56783299547615,480.40332943500664,2.736283299956121
02761,0.32962547785346785,0.3529504756977379,217.0,182.18935342950095,512.8836411550052,2.815113130929838
02762,0.32962547785346785,0.3529504756977379,172.0,166.6748792090938,440.310762856646,2.6417344050045823
02763,0.7507688770084218,0.3529504756977379,197.0,236.02952427686793,825.2961819991023,3.4965802881126486
02764,0.32962547785346785,0.3529504756977379,92.0,177.93269808067748,486.87427027429237,2.736283299956121
02765,0.32962547785346785,0.3529504756977379,230.0,190.09810824443872,539.6774821025643,2.8389418868314933
02766,0.32962547785346785,0.3529504756977379,237.0,175.37365568043458,479.87200529062807,2.736283299956121
02767,0.32962547785346785,0.8085280676036906,323.0,219.32492278287057,692.5578342767866,3.157679599241951
02768,0.32962547785346785,0.3529504756977379,498.0,180.0484468616301,506.856746963698,2.8151131309298374
02769,0.32962547785346785,0.3529504756977379,924.0,190.15931492292873,539.8512443058835,2.8389418868314937
02770,0.32962547785346785,0.3529504756977379,763.0,205.70052121694266,621.5457392945991,3.0216050772136063
02772,0.32962547785346785,0.3529504756977379,142.0,180.53089802682575,508.2149015738726,2.8151131309298374
02773,0.32962547785346785,0.3529504756977379,43.0,168.92845485923914,459.04676662181214,2.7174034534579516
02774,0.32962547785346785,0.3529504756977379,123.0,171.95128156416342,470.50742015007324,2.736283299956121
02775,0.8895691414446265,0.3529504756977379,923.0,253.83307257363566,925.7693619424736,3.6471581601089933
02776,0.32962547785346785,0.3529504756977379,585.0,188.59140194575986,535.4000304800921,2.8389418868314937
02777,0.32962547785346785,0.8085280676036906,133.0,187.20207093419046,546.3918721717474,2.9187277119590602
02778,0.32962547785346785,0.3529504756977379,101.0,160.38470966562403,423.69380556035,2.6417344050045823
02779,0.7507688770084218,0.3529504756977379,229.0,214.43657002493447,701.0667611594896,3.269343289150588
02780,0.32962547785346785,0.3529504756977379,1324.0,212.5670374189956,649.2807517054996,3.0544752356203184
02781,0.32962547785346785,0.9412779167025955,443.0,242.1117855544134,810.8415747692177,3.349038019411018
02782,0.32962547785346785,0.3529504756977379,212.0,187.12299044900075,531.2312955748378,2.8389418868314937
02783,0.32962547785346785,0.3529504756977379,124.0,179.00455307833255,489.80716920435043,2.736283299956121
02784,0.32962547785346785,0.3529504756977379,155.0,176.87793731301184,483.98814600028,2.736283299956121
02785,0.32962547785346785,0.3529504756977379,1104.0,193.6457990607617,565.1993600231009,2.91872771195906
02786,0.32962547785346785,0.3529504756977379,139.0,176.9865143272602,484.2852434711269,2.736283299956121
02787,0.32962547785346785,0.3529504756977379,249.0,177.6179340150376,486.01298661805566,2.736283299956121
02788,0.32962547785346785,0.3529504756977379,470.0,180.77624538536975,508.9055821445488,2.8151131309298374
02789,0.32962547785346785,0.3529504756977379,2549.0,210.09875121316244,634.8354533819299,3.0216050772136063
02790,0.32962547785346785,0.3529504756977379,235.0,171.57804126370272,469.486128949052,2.736283299956121
02791,0.32962547785346785,0.3529504756977379,270.0,192.54824987319356,561.9959127941077,2.9187277119590602
02792,0.32962547785346785,0.8085280676036906,155.0,199.32433099136793,602.2794105357227,3.0216050772136063
02793,0.32962547785346785,0.3529504756977379,113.0,179.6829356663146,491.6634161508267,2.736283299956121
02794,0.32962547785346785,0.8085280676036906,181.0,194.9495448954317,574.0398400544736,2.944555938114043
02795,0.32962547785346785,0.3529504756977379,1608.0,211.66439924505562,646.5236657564744,3.0544752356203184
02796,0.32962547785346785,0.3529504756977379,93.0,164.00033760657905,433.24533428766676,2.6417344050045823
02797,0.32962547785346785,0.3529504756977379,166.0,173.3372516337935,474.29982690584103,2.736283299956121
02798,0.7507688770084218,0.9412779167025955,1192.0,287.04829310000633,1105.5189041747167,3.8513341857412087
02799,0.32962547785346785,0.3529504756977379,384.0,176.96514964980196,484.22678366098893,2.736283299956121
02800,0.32962547785346785,0.3529504756977379,310.0,177.31086166631331,485.17274967836306,2.736283299956121
02801,0.32962547785346785,0.3529504756977379,262.0,168.0031083637858,443.81959151232604,2.6417344050045823
02802,0.32962547785346785,0.3529504756977379,204.0,169.10528833815584,459.52729452810735,2.7174034534579516
02803,0.32962547785346785,0.3529504756977379,150.0,167.12485759928782,441.4994862515302,2.6417344050045823
02804,0.32962547785346785,0.3529504756977379,219.0,176.0683869326759,481.7729868140936,2.736283299956121
02805,0.32962547785346785,0.3529504756977379,2616.0,214.43133105916883,654.9751904613332,3.0544752356203184
02806,0.32962547785346785,0.3529504756977379,277.0,173.8804181499341,475.78608437305184,2.736283299956121
02807,0.7507688770084218,0.3529504756977379,684.0,233.62464488366683,800.1678733137547,3.4250148297162637
02808,0.32962547785346785,0.3529504756977379,263.0,192.44754964337247,561.7019962427282,2.9187277119590607
02809,0.32962547785346785,0.3529504756977379,75.0,155.55709938223592,395.54154590519425,2.542741845123166
02810,0.32962547785346785,0.3529504756977379,10489.0,210.27425400256215,635.3657535014453,3.0216050772136063
02812,0.32962547785346785,0.3529504756977379,193.0,172.13993780720998,471.02363707735395,2.736283299956121
02813,0.32962547785346785,0.3529504756977379,262.0,173.00972979503024,473.40363436806217,2.736283299956121
02814,0.32962547785346785,0.3529504756977379,166.0,169.48678941116592,460.56398686140284,2.7174034534579516
02815,0.8895691414446265,0.3529504756977379,418.0,245.83378676132475,888.4558919421673,3.6140511995804383
02816,0.32962547785346785,0.3529504756977379,508.0,185.8921553674013,527.7370263059034,2.8389418868314937
02817,0.32962547785346785,0.3529504756977379,84.0,178.1834768695611,487.5604720862978,2.736283299956121
02818,0.32962547785346785,0.9412779167025955,997.0,250.5967900341949,847.7004669562737,3.382726757356316
02819,0.32962547785346785,0.9412779167025955,101.0,193.87093432828442,570.8638109040676,2.944555938114043
02820,0.8895691414446265,0.8085280676036906,1651.0,308.3478744989353,1263.8047949619183,4.098633068301829
02821,0.32962547785346785,0.9412779167025955,654.0,238.88191392033448,800.0246118688702,3.349038019411018
02822,0.32962547785346785,0.3529504756977379,403.0,176.17823935920472,482.0735741742641,2.736283299956121
02823,0.32962547785346785,0.8085280676036906,70.0,199.04780299589237,601.4438521406021,3.0216050772136063
02824,0.32962547785346785,0.3529504756977379,383.0,196.2620683705652,572.8355377595724,2.9187277119590602
02826,0.32962547785346785,0.3529504756977379,348.0,176.9971976332142,484.31447602279707,2.736283299956121
02827,0.32962547785346785,0.3529504756977379,312.0,171.19011075801419,468.4246411847929,2.736283299956121
02828,0.32962547785346785,0.3529504756977379,89.0,168.5482105522071,445.2596067177219,2.6417344050045823
02829,0.32962547785346785,0.3529504756977379,43.0,182.70878570031658,514.345901761207,2.815113130929838
02830,0.32962547785346785,0.3529504756977379,927.0,204.51613019243106,602.2091855982276,2.9445559381140427
02831,0.32962547785346785,0.3529504756977379,350.0,165.66685260154264,437.6478242863181,2.6417344050045823
02832,0.32962547785346785,0.3529504756977379,179.0,172.09145590619985,470.89097686126985,2.736283299956121
02833,0.32962547785346785,0.8085280676036906,460.0,213.02301347824047,666.5198604878076,3.1288631664948734
02834,0.32962547785346785,0.3529504756977379,145.0,178.28926805070702,487.84994672855004,2.736283299956121
03001,0.9579057802305194,0.3529504756977379,2915.0,289.14227644077295,1148.3521577730162,3.9715816445411476
03002,0.9866775890316462,0.3529504756977379,300.0,224.66541296805622,794.1657115198806,3.5348819430109524
03003,0.9967089189732977,0.3529504756977379,989.0,255.55232044368307,961.953976584792,3.7642153861670025
03004,0.32962547785346785,0.3529504756977379,214.0,159.76311332553692,422.05171312271693,2.6417344050045823
03005,0.32962547785346785,0.3529504756977379,321.0,162.43880674461582,429.120184485142,2.6417344050045823
03006,0.32962547785346785,0.3529504756977379,594.0,159.16153804962389,420.46251101913737,2.6417344050045823
03007,0.8895691414446265,0.3529504756977379,383.0,223.79147033354425,766.4891046563963,3.4250148297162637
03008,0.7507688770084218,0.3529504756977379,378.0,202.27239113369689,647.466001006525,3.2009608299857715
03009,0.8895691414446265,0.3529504756977379,146.0,208.93527265021712,692.0392727555645,3.3122184874648806
03010,0.9866775890316462,0.8085280676036906,402.0,266.5047431386531,1035.9675092034174,3.887238542183993
03011,0.7507688770084218,0.3529504756977379,400.0,203.50110278117901,651.3990588614624,3.200960829985771
03012,0.9866775890316462,0.3529504756977379,313.0,229.89198515750704,812.6410271762135,3.5348819430109524
03013,0.9579057802305194,0.3529504756977379,4074.0,288.4275982075113,1145.5137548200412,3.9715816445411476
03014,0.9866775890316462,0.3529504756977379,144.0,224.76488160108426,794.5173213946674,3.5348819430109524
03015,0.9866775890316462,0.3529504756977379,329.0,225.37168773812738,796.6623094514093,3.5348819430109524
03016,0.8895691414446265,0.3529504756977379,150.0,221.82571328057693,759.7563575983639,3.4250148297162637
03017,0.32962547785346785,0.3529504756977379,185.0,156.7841125620591,398.66152366204835,2.542741845123166
